tidspunkt,temperatur,trykk,fuktighet,pm25,pm10
2022-11-18 09:30:37.363261,20.537065738955967,1007.0706665031051,20.774367132745994,2,2
2022-11-18 09:31:10.085172,20.759485191689375,1007.0670075892757,20.607836235001272,2,2
2022-11-18 09:31:42.877002,20.666848589180557,1007.0785152060505,20.649136677909322,2,2
2022-11-18 09:32:15.668137,20.645294537809782,1007.093985203802,20.67185287343064,3,3
2022-11-18 09:32:48.396139,20.706287926612113,1007.1194176693153,20.642502663362897,2,2
2022-11-18 09:33:21.187079,20.418747919432487,1007.1343707112329,20.821863642834106,2,2
2022-11-18 09:33:53.979455,20.345831178119155,1007.1490028752551,20.89018666469884,1,1
2022-11-18 09:34:26.704703,20.575587843318797,1007.1537018711407,20.72907714855231,1,1
2022-11-18 09:34:59.497142,20.105068647874784,1007.1352685126428,21.056992658884756,3,3
2022-11-18 09:35:32.291151,20.43250579980746,1007.1505414222695,20.821507663296003,3,3
2022-11-18 09:36:05.016361,20.314188076881415,1007.1375683713002,20.907634609572604,2,2
2022-11-18 09:36:37.808849,20.50175382013553,1007.1397055849504,20.775349115074402,4,4
2022-11-18 09:37:10.596228,20.3738055205071,1007.1442266863613,20.85626200215228,2,2
2022-11-18 09:37:43.327752,20.300888804781646,1007.1295105126255,20.91905071223248,2,2
2022-11-18 09:38:16.117764,20.78608383251426,1007.1366364537165,20.57944191049301,2,2
2022-11-18 09:38:48.913699,20.286213747515667,1007.126808280448,20.891832087337562,2,2
2022-11-18 09:39:21.634780,20.368302370702093,1007.1276797722842,20.86746495180855,2,2
2022-11-18 09:39:54.434259,20.551282228502753,1007.1522585793351,20.735282055130767,2,2
2022-11-18 09:40:27.236288,20.285296556492376,1007.1309540546843,20.875283536903787,1,1
2022-11-18 09:40:59.954371,20.431130011703456,1007.13276407746,20.79389045005741,2,2
2022-11-18 09:41:32.756285,20.456352795958463,1007.1576847328013,20.776611324761546,2,2
2022-11-18 09:42:05.553733,20.585218371219966,1007.1766194227233,20.673533859056462,2,2
2022-11-18 09:42:38.275841,20.27612464662074,1007.1758629788392,20.89211047841594,2,2
2022-11-18 09:43:11.070017,20.3751813079953,1007.1854733351506,20.839647613973813,2,2
2022-11-18 09:43:43.859475,20.48799593232165,1007.1881015704753,20.753625485124896,2,2
2022-11-18 09:44:16.589918,20.302264591486544,1007.1931907843739,20.880339631762965,3,3
2022-11-18 09:44:49.386266,20.391232163116328,1007.2242433946676,20.822626353399066,1,1
2022-11-18 09:45:22.183894,20.283920769969754,1007.2174256298838,20.89189535969093,3,3
2022-11-18 09:45:54.908680,20.62942608245205,1007.2163072410043,20.800549250703195,2,2
2022-11-18 09:46:27.701755,20.39077356722781,1007.2323578322764,20.81158781188576,3,3
2022-11-18 09:47:00.497402,20.587969950753315,1007.266036800696,20.673456881942037,2,2
2022-11-18 09:47:33.220592,20.43938474054917,1007.2611551307502,20.760504607321433,1,1
2022-11-18 09:48:06.017981,20.83946317049607,1007.2868716164195,20.65652749367946,1,1
2022-11-18 09:48:38.818142,20.608330673430952,1007.2944106589698,20.80666008404589,3,3
2022-11-18 09:49:11.538036,20.646670328214427,1007.3199849700407,20.616533507525688,2,2
2022-11-18 09:49:44.334213,20.500836627568624,1007.3268386582885,20.70352765543287,4,5
2022-11-18 09:50:17.130212,20.680330235920472,1007.3512536737192,20.743875093660453,0,1
2022-11-18 09:50:49.855227,20.59668328633226,1007.3811531619567,20.645574935095166,2,2
2022-11-18 09:51:22.649249,20.532479774922674,1007.3831553887126,20.686063090388597,2,2
2022-11-18 09:51:55.445443,20.472862257433388,1007.402392654753,20.72088802121485,3,3
2022-11-18 09:52:28.170523,20.462314545690017,1007.3905247962258,20.72670852969313,1,1
2022-11-18 09:53:00.965137,20.158265663221478,1007.4073768894942,20.934025600948825,2,3
2022-11-18 09:53:33.761462,19.991153996004307,1007.3917633976137,20.904423906615726,3,3
2022-11-18 09:54:06.478897,20.48019979654982,1007.3813023358192,20.720683401825493,2,2
2022-11-18 09:54:39.280121,20.512760131450744,1007.3851373706173,20.681087307853264,3,3
2022-11-18 09:55:12.079895,20.543210084893843,1007.3868308619973,20.819515801029443,2,2
2022-11-18 09:55:44.797063,20.436633164208146,1007.3875218784302,20.744002791534914,2,3
2022-11-18 09:56:17.595622,20.389856375455704,1007.3573294306228,20.77845932732628,3,3
2022-11-18 09:56:50.382269,20.443512105171546,1007.3590121110549,20.74933743218714,2,3
2022-11-18 09:57:23.110943,20.856431247231875,1007.3560283597945,20.62841310052786,3,3
2022-11-18 09:57:55.907338,20.258056746255576,1007.3503315673141,20.675996386998488,3,3
2022-11-18 09:58:28.700798,20.50588118676789,1007.3463244460746,20.66469907680416,2,2
2022-11-18 09:59:01.427526,20.605396622504017,1007.3581528212064,20.595580829151526,2,2
2022-11-18 09:59:34.218982,20.423792475398372,1007.3730739192214,20.71673009330021,1,1
2022-11-18 10:00:07.016922,20.871564939190215,1007.3782334165692,20.583764370997713,2,2
2022-11-18 10:00:39.744510,20.329321733019682,1007.3979538922084,20.76909059596058,3,4
2022-11-18 10:01:12.533786,20.912103810148466,1007.3965090164944,20.705396416551245,2,2
2022-11-18 10:01:45.336113,20.570084684843273,1007.3892099873456,20.607627950179403,2,2
2022-11-18 10:02:18.060333,20.36004764643796,1007.3911044328778,20.75166024396199,1,2
2022-11-18 10:02:50.857084,20.692988613795404,1007.3962637351033,20.532304127895245,4,4
2022-11-18 10:03:23.651491,20.452225430922265,1007.3981611507314,20.677252749303722,2,3
2022-11-18 10:03:56.377544,20.22934791649281,1007.3976343515502,20.827110797337745,2,2
2022-11-18 10:04:29.176286,20.37655709549828,1007.4010512572959,20.751200888955317,2,2
2022-11-18 10:05:01.974632,20.735820372209947,1007.4085091527043,20.664955679756787,2,2
2022-11-18 10:05:34.697078,20.210545510176896,1007.4092643233568,20.86629962339474,2,2
2022-11-18 10:06:07.497304,20.35867185911233,1007.4033645098782,20.746173060005795,2,2
2022-11-18 10:06:40.289100,20.380225862245148,1007.400001300204,20.745573157087872,3,3
2022-11-18 10:07:13.015931,20.312812290048427,1007.3983616856484,20.78059943820477,2,2
2022-11-18 10:07:45.809880,20.84955229693289,1007.4138964089559,20.56779969272075,1,1
2022-11-18 10:08:18.607255,20.380684458095896,1007.4212300768532,20.71793200934804,3,3
2022-11-18 10:08:51.334167,20.56274714057708,1007.4241148982063,20.59125162562984,1,2
2022-11-18 10:09:24.122714,20.840380363775665,1007.4242951304487,20.545946457191995,2,2
2022-11-18 10:09:56.920566,20.314646672495694,1007.4366705775927,20.758448285014275,2,2
2022-11-18 10:10:29.647416,20.51780469111966,1007.4408764163403,20.620149551791044,2,2
2022-11-18 10:11:02.445464,20.204583772165318,1007.4508756027554,20.833320391297732,3,3
2022-11-18 10:11:35.239780,20.37976726639604,1007.4771580629322,20.72348326469108,2,2
2022-11-18 10:12:07.964603,20.25869801967427,1007.470357693342,20.7876265054756,3,3
2022-11-18 10:12:40.757487,20.351334326958586,1007.4589702423779,20.751902660993792,3,3
2022-11-18 10:13:13.555150,20.273373073787337,1007.48342137305,20.7816945461367,3,3
2022-11-18 10:13:46.280294,20.755998609548918,1007.4743708628719,20.636756289690865,2,2
2022-11-18 10:14:19.081399,20.298595826972992,1007.4893705386562,20.753369622139818,3,4
2022-11-18 10:14:51.870838,20.135335912517675,1007.5058148414512,20.87389998158703,3,3
2022-11-18 10:15:24.599737,20.600534544889477,1007.5100224105547,20.718468924525514,3,3
2022-11-18 10:15:57.391164,20.217700280970696,1007.5396916814445,20.638439454903178,1,1
2022-11-18 10:16:30.188348,20.39783536938854,1007.5528472197334,20.8511601022337,2,2
2022-11-18 10:17:02.909732,20.117909304728453,1007.5690279877178,20.896473693292258,2,2
2022-11-18 10:17:35.713888,20.213297081660457,1007.5935645869837,20.827555166370296,2,2
2022-11-18 10:18:08.511758,20.251819088637628,1007.6231177965492,20.798866362586967,2,3
2022-11-18 10:18:41.237105,20.608789269242287,1007.6418615111884,20.723764426289843,3,3
2022-11-18 10:19:14.029776,20.256863638028374,1007.6615867735411,20.78767741301004,3,3
2022-11-18 10:19:46.825801,20.103234268429357,1007.65086559984,20.88583205449848,2,2
2022-11-18 10:20:19.550238,20.42718545638504,1007.6721684563742,20.822729481024,3,3
2022-11-18 10:20:52.346798,20.368485289118258,1007.6751153346609,20.879587826065023,3,3
2022-11-18 10:21:25.144063,20.19953922483382,1007.6436567892445,20.833459988894983,3,4
2022-11-18 10:21:57.867140,20.208252533985753,1007.6293044415329,20.805598537202666,3,4
2022-11-18 10:22:30.665284,20.356378880269126,1007.6493314173855,20.713084039187528,3,3
2022-11-18 10:23:03.458136,20.630343274227442,1007.6419555883463,20.678957214623644,2,2
2022-11-18 10:23:36.178889,20.26438427739713,1007.651099641051,20.932160338173702,2,2
2022-11-18 10:24:08.981988,20.240812799747523,1007.681487490237,20.78259842998502,3,3
2022-11-18 10:24:41.773169,20.419206515421177,1007.6786191931463,20.65607111819051,3,4
2022-11-18 10:25:14.502403,20.43773314554237,1007.6961219606569,20.789293403525363,3,3
2022-11-18 10:25:47.300254,20.30409897378273,1007.713030411799,20.720066480186762,2,2
2022-11-18 10:26:20.089758,20.352251518454814,1007.7137267616392,20.713199115056465,2,2
2022-11-18 10:26:52.825160,20.12451300721036,1007.7006554785402,20.996736052846064,2,2
2022-11-18 10:27:25.618034,20.05324743865462,1007.7171019710794,20.931391127138525,2,2
2022-11-18 10:27:58.414918,20.17523368138532,1007.728467082797,20.823084992129427,2,2
2022-11-18 10:28:31.139877,20.1680794520357,1007.6996781091707,20.990021870478383,2,2
2022-11-18 10:29:03.944827,20.0564576014484,1007.7483235028699,20.925780252287822,2,3
2022-11-18 10:29:36.730592,20.27355616930372,1007.7425199750303,20.92638574709212,3,3
2022-11-18 10:30:09.469776,20.48084110156335,1007.7360201116977,20.777048557057398,3,4
2022-11-18 10:30:42.254625,20.20320798650975,1007.7254447404283,20.77259393181902,4,4
2022-11-18 10:31:15.050883,20.273831669255465,1007.7445436999375,20.731959291047378,3,3
